userid,joindate,courseid
7710,2023-07-31,741
4791,2023-08-26,108
399,2021-11-24,836
235,2023-09-04,487
6422,2020-08-14,981
1799,2023-02-21,141
969,2024-04-21,987
3382,2020-11-11,740
3435,2022-02-07,226
4032,2021-10-26,739
2724,2022-11-09,596
16,2021-08-15,319
5012,2022-11-06,215
8427,2021-06-10,68
1398,2021-01-26,210
6322,2020-06-12,373
3975,2024-10-29,837
2129,2021-04-25,160
9766,2023-11-22,78
8097,2024-01-28,2
7434,2021-03-30,315
3348,2023-06-14,748
8421,2022-10-20,118
9223,2021-06-29,67
6474,2021-05-04,792
9251,2023-07-27,442
7220,2022-11-30,342
3581,2021-04-10,412
3473,2020-05-02,134
3656,2020-05-31,304
9227,2023-02-20,885
6816,2021-03-12,985
8449,2020-11-03,459
6200,2021-08-06,293
4987,2022-03-28,355
7036,2020-10-02,11
5931,2020-07-30,111
8683,2022-11-27,57
6171,2021-09-26,890
3461,2024-10-29,345
6119,2022-07-13,811
8271,2021-06-05,427
7308,2020-08-10,952
7745,2020-11-22,38
6887,2020-03-25,354
1672,2023-01-22,97
4557,2022-04-04,926
1939,2021-04-05,740
5851,2020-02-24,816
8452,2020-01-07,720
278,2023-02-03,837
7714,2023-03-02,269
5089,2021-09-15,642
1705,2023-07-14,452
1871,2022-10-28,241
7184,2022-07-25,871
7867,2024-03-22,932
9496,2021-11-13,674
9499,2022-03-21,357
8705,2024-02-17,312
5716,2021-03-09,758
9701,2023-05-31,945
7500,2024-09-24,610
5334,2020-01-22,161
2772,2024-10-20,157
110,2023-01-13,337
2186,2023-08-24,606
4738,2021-05-11,941
6122,2020-04-15,424
8256,2020-07-27,907
9169,2021-11-18,189
6392,2020-08-06,527
310,2023-01-28,474
9690,2021-03-13,892
1415,2020-07-18,68
505,2021-04-22,694
2712,2024-08-31,696
1406,2023-03-25,658
8463,2020-10-12,576
6004,2021-06-14,403
2323,2022-08-19,710
5949,2024-05-18,437
9402,2023-02-17,951
4427,2024-07-01,117
7356,2022-11-05,345
1621,2020-11-26,839
4448,2024-10-31,345
5291,2020-12-15,962
9532,2022-07-18,102
644,2024-10-19,914
4426,2021-09-13,533
2146,2023-05-17,246
9635,2024-07-29,368
7783,2021-11-17,323
1466,2024-12-03,270
1129,2021-01-22,269
7036,2024-02-12,868
5663,2023-05-21,922
1215,2020-02-13,973
671,2020-01-07,942
8139,2021-10-24,981
920,2022-06-10,612
26,2024-03-11,614
6192,2024-04-06,372
9004,2020-08-29,442
6908,2022-07-16,391
1016,2024-01-09,552
7748,2023-02-16,415
5286,2023-07-18,263
2741,2024-05-06,973
9196,2023-02-11,843
6034,2024-06-19,909
9785,2020-08-25,361
6023,2022-05-22,889
1937,2024-06-02,520
5772,2022-09-07,950
1845,2021-12-30,957
513,2020-07-18,611
685,2022-12-28,490
9161,2020-10-01,949
4390,2024-09-04,894
9670,2024-02-23,926
7536,2023-07-28,419
121,2022-10-01,433
963,2023-12-04,941
5019,2020-12-26,718
7660,2023-03-25,367
5959,2022-03-21,596
8848,2021-04-06,685
5714,2024-10-21,456
5383,2024-01-24,608
6721,2023-12-11,182
1890,2022-12-20,333
4235,2021-10-04,937
494,2020-02-22,861
7949,2023-12-21,525
4078,2023-05-12,786
5625,2024-01-04,642
4034,2023-11-04,688
6666,2022-03-23,491
2670,2020-09-06,380
2432,2020-09-02,329
2972,2020-08-25,123
9125,2020-06-08,21
4815,2023-02-21,223
6469,2023-03-16,938
1250,2023-10-10,507
3064,2024-10-14,32
3789,2024-02-21,178
9349,2022-11-30,137
6020,2021-06-04,475
6110,2021-07-27,902
4067,2023-10-27,115
7038,2022-07-16,238
4735,2024-10-22,411
6917,2022-10-10,910
9996,2021-08-05,14
7952,2021-11-07,88
9089,2022-05-27,302
3079,2023-06-17,937
1407,2022-07-08,366
6590,2023-10-10,138
9085,2022-01-18,370
4201,2022-11-16,519
7052,2024-03-22,56
8455,2024-11-23,520
3676,2022-12-28,276
2698,2022-08-07,309
5830,2021-04-15,719
8919,2020-10-05,735
5295,2022-03-02,736
2886,2021-03-24,59
3979,2023-09-22,885
5983,2020-12-22,97
1215,2020-10-29,57
6558,2022-01-27,754
5236,2022-05-09,214
3018,2022-04-26,675
7056,2021-02-28,644
1485,2023-01-20,217
1772,2023-11-11,152
5363,2024-03-21,134
1506,2021-04-22,908
3935,2022-12-21,366
1551,2023-03-19,76
3362,2021-11-06,280
8760,2020-07-23,665
7622,2024-10-26,15
6933,2023-01-20,796
654,2023-06-01,348
5967,2023-01-22,552
7281,2020-04-26,243
6043,2023-03-13,154
5190,2022-03-01,357
1569,2022-08-13,205
6628,2021-04-24,56
5284,2021-04-30,742
3849,2022-04-05,99
4778,2021-05-11,814
835,2021-07-15,172
6983,2023-12-23,883
2792,2020-04-19,945
22,2022-07-05,819
2008,2020-09-29,845
7290,2023-01-28,847
4571,2023-12-15,566
9245,2023-08-26,553
5982,2021-05-18,310
3537,2020-11-24,687
9005,2023-11-19,857
1412,2020-09-15,122
6040,2022-12-13,744
3756,2021-06-23,657
3322,2023-10-17,671
7045,2023-07-20,429
6561,2021-03-23,5
4605,2023-05-19,72
1450,2023-02-03,772
9409,2022-03-29,773
1246,2021-02-13,565
1959,2023-10-09,985
3408,2024-03-16,911
3615,2022-05-19,201
803,2022-04-21,369
4510,2022-11-24,163
9559,2023-12-29,598
8170,2020-12-19,816
3563,2020-04-18,19
6994,2021-05-13,979
8387,2022-04-08,569
1906,2024-05-02,584
6704,2021-02-06,587
7813,2022-06-27,736
1151,2021-05-03,303
1116,2020-01-27,781
9256,2020-01-12,128
1736,2023-12-20,196
8807,2020-08-19,856
4543,2023-02-10,913
7840,2024-02-28,593
220,2022-04-03,93
8786,2022-02-11,788
7331,2023-02-15,606
6774,2024-10-20,674
6794,2022-04-16,452
1108,2024-05-17,204
474,2021-01-24,791
1501,2020-07-08,922
5875,2023-02-18,606
3774,2022-11-10,762
6235,2024-10-31,395
3299,2024-04-03,840
2279,2024-03-22,233
7470,2023-08-14,793
2952,2024-09-23,566
6106,2021-01-29,911
5881,2020-04-12,716
7566,2023-04-05,284
9939,2020-11-01,751
8079,2021-02-11,804
187,2020-08-31,25
2829,2024-03-11,616
898,2020-04-11,189
5414,2024-06-09,378
8017,2023-07-21,305
5172,2024-09-19,241
1066,2024-08-29,99
4347,2021-04-13,893
3092,2024-07-30,57
1593,2024-07-20,831
4663,2020-05-03,217
8970,2023-12-31,819
1133,2022-09-28,750
165,2024-11-11,32
1457,2020-05-24,69
1419,2024-07-11,65
3452,2024-07-10,148
1330,2021-10-13,524
7830,2021-02-05,325
416,2022-11-07,658
1783,2023-08-14,539
8442,2022-10-08,520
4112,2020-12-22,179
9719,2022-06-02,41
267,2024-07-22,54
3073,2023-05-11,717
6041,2023-09-23,172
3932,2023-02-16,781
5073,2023-08-13,423
2529,2022-09-15,2
5715,2020-11-22,88
7012,2023-11-03,158
8560,2021-07-03,982
4321,2023-04-22,779
2977,2023-06-19,982
8938,2023-12-21,115
8465,2023-10-08,220
3938,2022-05-23,628
1658,2022-08-16,585
5102,2023-12-08,432
4331,2022-06-24,88
9668,2024-03-30,437
3047,2021-05-31,127
1242,2024-04-14,501
5379,2024-06-02,17
5151,2023-09-24,525
8529,2022-10-26,347
1749,2021-11-10,365
2977,2020-09-29,656
4193,2024-09-26,730
382,2022-12-31,802
4041,2023-02-07,514
5937,2023-09-24,923
1461,2022-04-02,463
5335,2024-11-01,814
5156,2020-06-28,720
4996,2022-05-01,384
9847,2023-06-02,228
6144,2020-10-06,576
5392,2024-02-23,52
1431,2020-12-25,369
3877,2022-06-08,910
7948,2023-06-03,652
5763,2023-06-27,877
8532,2021-05-08,802
2577,2023-03-14,120
4394,2021-12-11,606
841,2023-08-16,714
371,2021-07-13,12
7204,2020-11-30,99
8108,2022-11-11,994
8331,2024-10-14,367
6357,2021-07-11,348
8964,2020-03-29,493
2172,2024-09-30,550
9647,2020-03-25,281
585,2021-10-18,179
5220,2023-07-04,595
2779,2024-02-10,191
7916,2023-03-30,757
4859,2022-12-02,855
305,2024-10-13,412
644,2020-04-04,240
7573,2022-11-13,217
8816,2024-03-15,367
3956,2024-08-12,803
7269,2020-09-08,662
8179,2021-05-20,675
9009,2020-11-12,672
1528,2021-04-22,972
442,2020-03-14,848
8242,2022-04-29,378
9168,2021-01-07,996
2813,2022-03-04,333
5928,2020-07-02,966
1561,2022-05-08,257
688,2024-11-29,864
9639,2023-04-19,256
1183,2023-08-08,42
1640,2022-06-23,283
4941,2024-02-17,712
6963,2022-10-27,137
5753,2022-01-29,81
9380,2023-11-22,247
4280,2023-10-14,112
7905,2021-12-29,860
5256,2024-10-29,302
6308,2021-11-14,1
4119,2020-10-04,575
2528,2022-11-20,677
7186,2021-11-22,474
7683,2024-01-21,886
5461,2020-11-29,137
8394,2020-01-13,602
6679,2024-09-14,147
3359,2023-03-16,149
6856,2024-09-18,594
1651,2022-03-30,918
6314,2024-09-08,655
1031,2024-04-17,285
8390,2023-03-27,442
3150,2021-05-21,570
6074,2022-06-27,824
358,2023-11-05,319
4010,2020-11-19,779
893,2021-11-12,370
5328,2021-05-12,82
1295,2020-12-20,398
3873,2021-02-01,533
8798,2023-08-18,994
9670,2024-01-08,204
3666,2020-07-08,512
1615,2021-05-18,220
8476,2024-04-10,262
2916,2021-06-02,613
9009,2021-10-25,232
1717,2022-10-19,596
8302,2024-01-27,592
7612,2020-02-14,899
5725,2023-04-05,717
8968,2023-05-05,634
732,2022-09-26,674
5679,2020-10-06,31
2360,2024-02-19,119
979,2023-11-15,445
4152,2023-02-03,927
5453,2022-07-14,619
1787,2021-03-17,447
4246,2021-05-07,989
1675,2024-09-23,545
2767,2021-03-27,951
8395,2023-08-17,573
1445,2020-11-05,45
4090,2023-06-22,80
1754,2022-02-22,680
4622,2022-07-02,59
2695,2023-09-24,891
8969,2023-06-27,653
7664,2021-02-27,820
4632,2021-08-05,464
6064,2023-01-13,347
3013,2020-02-28,950
5680,2024-06-16,263
9981,2021-05-11,753
3255,2022-04-16,739
6996,2022-04-28,397
8500,2020-08-03,518
9742,2020-02-25,966
3172,2021-05-17,814
215,2022-08-26,43
9932,2020-11-19,935
3698,2020-04-16,122
2929,2020-04-13,594
7057,2020-07-18,277
213,2022-12-29,954
35,2023-08-05,747
9028,2022-10-03,827
5591,2023-04-01,269
5046,2021-08-22,117
6939,2022-04-10,295
7298,2022-05-28,457
4741,2024-01-10,547
2169,2021-08-19,919
8570,2024-06-10,392
442,2023-04-20,906
1355,2020-02-18,604
5380,2023-08-12,218
2391,2020-04-16,306
2902,2022-06-15,755
3851,2021-06-12,822
6263,2020-09-01,74
2371,2021-03-22,524
4887,2022-11-19,823
1021,2023-10-26,228
9490,2022-11-25,19
7720,2020-10-09,832
7050,2022-09-13,64
386,2024-04-14,592
5836,2023-01-14,826
691,2023-12-15,518
6417,2024-04-27,859
1710,2023-03-21,234
6376,2022-08-07,609
1870,2020-03-21,169
7215,2024-10-12,499
2477,2021-06-10,755
7953,2021-02-06,896
7401,2021-05-24,78
1562,2021-01-19,376
6091,2024-09-23,401
9447,2021-05-20,727
8524,2020-06-03,384
9293,2021-05-21,828
3730,2020-04-21,689
1942,2020-11-12,520
8568,2022-09-12,139
3470,2021-08-11,192
1643,2021-06-29,669
6415,2022-09-20,290
7762,2022-12-23,488
1840,2022-12-31,454
5146,2021-10-31,648
4812,2023-01-30,63
4704,2021-07-22,418
510,2024-11-22,88
6246,2023-07-28,999
1960,2023-06-03,267
5157,2024-11-06,164
4876,2022-08-08,214
6399,2020-10-17,551
8496,2020-06-06,995
4932,2024-08-24,801
4825,2023-06-22,29
1764,2024-01-25,423
619,2021-11-16,56
5344,2020-12-16,37
9808,2022-07-21,167
7879,2020-06-04,853
1058,2024-01-12,198
4686,2024-06-06,654
9177,2020-11-14,473
676,2020-03-18,760
9881,2020-04-09,731
7075,2021-02-15,674
3351,2022-06-09,642
5022,2024-11-19,439
9078,2021-04-07,751
958,2020-08-22,301
6955,2022-05-06,507
6353,2020-11-03,501
9718,2023-11-09,998
9572,2023-02-20,4
2877,2021-10-23,179
5997,2023-09-29,709
514,2022-02-17,844
1282,2023-02-03,288
8594,2024-01-17,957
6713,2020-01-15,549
5087,2022-11-30,36
2580,2021-12-27,679
8515,2020-06-16,722
6838,2021-11-24,258
8835,2020-05-18,942
1793,2021-12-17,60
3645,2024-07-07,293
3075,2020-12-26,139
7299,2022-07-11,107
363,2024-07-27,241
1847,2022-01-02,760
3669,2024-09-09,815
6539,2021-03-02,399
6696,2022-04-09,548
4162,2024-03-22,170
3178,2023-03-04,451
9598,2022-03-05,143
6603,2024-05-27,524
8147,2022-10-19,284
9934,2022-06-16,603
1618,2021-01-01,641
9314,2022-12-11,97
6771,2020-01-31,211
2537,2020-06-08,28
2284,2020-10-14,888
563,2020-11-29,466
1438,2021-02-10,73
1884,2023-11-07,270
4838,2024-08-29,395
4712,2021-08-30,618
5781,2020-01-03,228
4130,2024-04-11,354
3770,2021-06-02,361
4961,2022-10-30,429
9333,2022-01-14,369
9732,2021-12-26,47
3012,2024-10-28,877
5142,2022-03-03,139
11,2024-08-30,642
4451,2024-04-13,418
1324,2023-04-22,877
9959,2020-05-14,611
986,2020-07-29,77
5072,2023-08-03,95
2040,2022-10-07,444
5038,2020-11-16,114
5564,2021-10-28,859
3071,2022-02-07,354
3584,2022-03-25,713
1260,2024-11-14,631
4714,2020-04-30,157
7961,2023-03-31,491
4945,2020-01-26,237
2622,2023-03-23,986
7534,2024-08-12,927
3467,2021-04-22,878
8830,2024-10-11,723
7124,2023-08-12,465
9039,2024-03-10,647
8111,2023-01-29,710
7537,2024-10-16,772
302,2020-04-28,463
243,2024-11-30,497
7023,2021-12-08,261
9796,2021-03-23,419
8082,2022-02-20,326
9582,2022-07-24,403
9800,2020-11-26,380
2782,2020-01-13,103
6509,2021-03-08,874
7522,2021-09-29,655
2884,2021-03-22,649
3692,2022-01-11,667
776,2023-07-24,462
9358,2023-02-04,573
5178,2020-08-23,696
3481,2024-10-16,215
1944,2021-10-16,375
7895,2021-01-28,97
4850,2022-09-23,34
8652,2022-08-11,10
4397,2023-02-22,739
4655,2024-05-25,646
9455,2022-10-19,370
6483,2022-07-12,913
6307,2024-06-14,416
9042,2022-10-08,858
4710,2020-01-09,381
2461,2022-10-23,116
6697,2023-01-13,638
3150,2023-07-06,347
9999,2022-06-24,636
4787,2022-03-11,193
8444,2020-01-28,433
7334,2020-02-15,816
1528,2020-06-27,384
6355,2021-05-14,151
42,2022-05-26,42
6143,2024-08-16,120
1831,2021-08-12,513
1815,2024-03-02,592
9098,2020-09-07,935
504,2020-05-06,90
2248,2020-08-09,676
5179,2024-11-23,716
5273,2024-06-05,719
2916,2020-03-13,504
4440,2021-06-18,190
597,2021-05-05,453
6394,2023-06-18,380
3658,2020-12-17,318
7324,2024-09-27,459
6475,2020-06-16,189
3578,2022-10-21,208
51,2020-05-25,752
6981,2023-04-08,991
3216,2020-02-24,592
9095,2021-05-19,999
6283,2022-11-10,479
5591,2021-04-08,385
864,2022-05-23,185
1304,2021-03-11,113
5151,2020-01-20,778
6520,2022-12-31,796
8091,2022-12-21,164
8658,2023-07-15,82
8466,2023-05-08,734
5128,2024-07-10,614
5853,2023-02-20,933
8565,2022-11-29,469
9454,2021-08-28,917
8471,2020-03-21,298
4437,2024-02-07,246
8869,2022-12-07,330
7933,2023-02-16,781
9501,2024-11-30,996
1368,2021-06-08,230
682,2021-04-09,89
6629,2022-07-19,738
4973,2024-03-25,170
6724,2021-02-28,270
5832,2022-05-30,896
4374,2022-03-20,289
5621,2022-06-26,114
2976,2022-09-05,999
6804,2020-09-11,888
2954,2022-06-27,703
3765,2022-06-01,220
4172,2022-12-31,963
3268,2020-04-20,189
4378,2022-11-13,408
2244,2024-08-19,413
7720,2024-07-07,135
5678,2021-11-23,265
7356,2021-04-22,744
7084,2023-03-25,871
471,2022-12-14,816
1519,2022-01-13,4
669,2024-09-18,644
4805,2022-07-31,867
5582,2022-11-30,951
4049,2021-05-13,775
8743,2023-05-29,626
4838,2021-05-19,671
290,2023-12-13,961
8333,2023-11-07,412
882,2024-02-02,667
6337,2023-05-04,872
9886,2023-06-26,30
9577,2020-05-18,23
5153,2023-11-26,540
2447,2020-09-24,1000
3619,2023-12-05,263
4929,2021-01-14,99
9790,2023-10-21,169
2857,2022-12-13,66
8154,2022-12-23,234
6863,2023-06-22,632
5414,2022-06-17,52
2682,2022-01-09,791
3020,2020-05-24,572
1400,2022-08-24,145
3387,2021-12-03,403
360,2023-11-11,104
9279,2023-06-21,445
8263,2020-03-14,272
2082,2020-04-27,635
7092,2020-12-18,312
8617,2023-07-14,316
1747,2024-08-29,425
8461,2024-10-01,154
441,2024-11-06,781
8737,2022-08-21,355
6365,2023-08-13,29
8129,2020-10-18,250
9213,2021-11-10,941
538,2024-09-22,766
1099,2021-06-09,432
4126,2024-09-19,315
5500,2022-11-12,773
6213,2023-11-21,310
3012,2022-12-03,644
7627,2023-06-15,137
5721,2021-08-28,532
1891,2021-06-12,893
9519,2023-02-20,205
1354,2022-04-19,926
4023,2022-12-15,800
2624,2023-06-12,628
460,2021-11-10,474
8553,2022-09-30,698
4316,2023-01-29,207
5477,2023-12-10,437
7441,2021-02-20,464
2466,2020-04-05,620
7384,2022-01-18,421
605,2021-08-05,220
5067,2022-08-02,417
852,2023-09-08,388
1058,2020-12-15,743
8071,2023-03-20,198
779,2022-11-07,804
817,2022-10-07,410
2072,2024-07-29,916
6088,2023-02-12,535
9749,2023-10-25,441
5633,2021-05-17,221
9488,2021-08-28,305
4730,2023-03-30,169
8263,2024-05-19,422
4777,2022-02-28,86
396,2021-03-05,493
3686,2021-05-13,100
6229,2022-07-01,451
1460,2023-10-17,863
6203,2021-02-26,592
9897,2021-04-30,476
7720,2021-03-20,560
1690,2021-04-14,699
182,2020-12-25,43
835,2024-06-06,699
6582,2022-11-05,980
649,2020-07-16,279
6899,2022-09-20,867
2837,2020-08-15,657
3656,2020-02-26,371
6569,2022-05-29,888
704,2024-09-24,254
2977,2023-04-17,203
609,2023-10-25,892
3609,2022-04-06,360
2408,2021-09-15,470
5893,2022-06-01,971
3146,2021-10-17,542
7795,2021-05-07,678
3144,2020-03-18,969
9844,2024-02-07,531
9304,2021-10-22,663
7468,2022-02-17,221
6557,2021-05-24,162
8843,2021-10-21,786
5675,2021-03-12,266
6424,2024-06-14,895
3624,2024-03-01,531
8970,2021-07-22,10
9971,2024-02-14,60
9047,2023-08-28,528
4326,2021-11-27,445
7088,2022-07-17,655
9434,2021-05-15,702
3114,2023-05-28,216
5280,2023-08-13,283
6117,2024-08-08,545
1155,2020-11-02,847
29,2020-10-15,13
7340,2023-10-05,317
3829,2024-04-10,371
5952,2022-03-20,892
2114,2024-03-24,160
1868,2020-03-23,833
3567,2021-10-14,986
3707,2022-06-12,220
154,2023-03-21,60
530,2020-11-29,745
4066,2022-01-17,442
84,2020-09-04,347
4281,2021-05-08,652
8613,2023-03-05,561
9897,2021-12-12,305
7102,2020-02-23,741
3088,2023-10-05,526
5769,2023-02-27,10
5645,2024-01-18,491
1997,2023-05-20,452
5583,2022-04-30,91
4317,2022-07-19,104
7909,2020-04-07,375
9347,2024-01-31,676
3309,2021-04-12,493
7246,2022-08-03,342
1061,2021-01-25,573
2407,2023-10-14,545
5153,2022-11-25,917
4677,2020-02-08,568
8403,2020-11-28,945
2256,2020-08-16,443
8671,2020-06-22,14
9486,2020-06-11,249
3735,2020-05-12,276
1942,2023-01-19,629
8335,2020-04-08,318
1278,2023-03-21,980
2039,2021-01-12,375
932,2020-12-25,939
8270,2024-03-31,914
997,2024-06-25,24
9224,2022-11-22,299
4507,2024-10-12,969
6288,2021-04-15,330
9264,2021-04-27,846
3303,2021-09-30,874
1502,2023-11-20,42
8160,2022-07-25,206
7607,2021-06-02,277
7111,2023-09-18,720
1477,2020-04-02,277
8279,2020-10-22,985
4206,2020-10-22,963
275,2020-11-03,142
9342,2020-09-14,938
6103,2020-04-19,796
8291,2024-01-20,832
2958,2023-07-17,702
8631,2022-04-19,358
6362,2023-04-20,327
7057,2020-06-13,40
392,2021-10-22,150
650,2020-09-27,117
285,2022-12-18,851
1185,2021-06-17,111
4204,2020-11-26,119
7951,2021-09-24,150
8580,2021-10-01,736
6777,2022-12-13,148
9707,2021-07-12,476
257,2023-05-26,123
7954,2021-05-25,342
1406,2022-12-21,768
7458,2020-03-12,991
7398,2024-06-16,850
3095,2022-09-28,714
1079,2023-08-17,201
8189,2020-11-27,499
8488,2022-12-11,788
8325,2020-08-03,107
6798,2022-01-28,254
7335,2020-03-14,248
2750,2020-09-01,210
5880,2020-07-03,167
9778,2021-07-31,554
1612,2022-07-05,368
4324,2020-03-22,511
2059,2020-03-24,205
5294,2024-06-26,271
6452,2022-03-24,747
1901,2023-09-10,576
7541,2022-05-26,414
2864,2020-04-13,211
744,2022-09-07,381
149,2021-10-19,601
9423,2023-12-09,612
5470,2023-10-12,303
4527,2020-07-26,112
8629,2023-02-13,257
9455,2022-05-08,739
1618,2021-09-11,579
6447,2021-04-23,13
1155,2022-06-06,588
9320,2024-06-08,774
408,2022-05-11,802
4196,2021-09-29,868
3990,2022-03-12,971
6984,2021-07-30,686
11,2022-09-15,498
6721,2024-09-09,799
2503,2021-10-05,98
356,2022-10-19,419
8916,2023-08-15,750
9331,2023-12-08,963
8561,2023-11-20,662
9488,2021-01-22,635
7859,2020-06-07,961
8917,2024-07-15,210
6612,2023-08-18,427
1214,2023-07-01,441
4644,2024-04-17,903
68,2024-10-20,202
7393,2024-07-01,674
1880,2022-06-27,993
3086,2023-01-17,158
5463,2021-02-03,542
5864,2020-01-17,436
3063,2023-05-20,204
7771,2023-05-19,252
7014,2022-07-19,48
3056,2024-12-01,177
4289,2022-01-03,435
8337,2021-06-08,703
1189,2020-06-10,240
4151,2022-02-01,329
4906,2022-01-16,541
2423,2024-11-23,110
2030,2023-02-06,64
5924,2024-04-30,417
8054,2021-02-13,568
7566,2024-10-07,59
6621,2021-09-21,304
2046,2020-09-01,816
4850,2020-12-23,461
3536,2022-06-16,230
275,2022-01-29,438
7630,2021-09-26,940
1015,2022-02-22,910
1344,2021-10-19,700
2347,2023-04-17,573
4678,2024-05-11,14
29,2020-12-05,919
6270,2022-01-09,934
4289,2024-04-30,440
6180,2024-07-12,626
3585,2021-04-18,92
8779,2023-05-15,292
2858,2021-01-26,220
5271,2022-07-21,624
6690,2021-02-03,999
869,2024-02-26,827
6744,2024-02-13,215
9879,2024-02-13,559
1898,2024-02-29,413
5256,2024-09-18,902
6240,2022-12-09,652
7219,2021-04-12,803
440,2023-10-28,277
9327,2022-10-25,166
1799,2022-11-14,85
9533,2021-08-20,406
9025,2020-11-24,775
9908,2022-11-06,54
1722,2024-08-01,269
4051,2021-10-14,438
4656,2021-09-26,350
3882,2022-09-08,804
2401,2022-01-10,280
514,2023-01-02,23
3973,2022-06-05,887
3591,2024-02-28,968
6068,2021-08-26,580
6876,2020-05-12,560
2499,2021-01-24,995
7347,2020-09-10,297
9800,2021-03-05,586
4579,2021-03-14,940
4337,2022-10-02,896
6779,2021-02-15,105
9608,2022-02-17,343
6784,2020-09-30,601
2638,2024-10-27,255
7060,2021-11-01,544
8649,2021-01-09,301
4696,2023-07-17,807
9003,2020-08-29,796
1672,2024-03-23,434
8436,2022-10-26,719
1394,2020-07-29,689
2415,2024-10-22,662
6720,2023-07-23,967
5681,2020-05-12,396
2290,2022-06-26,902
8659,2020-10-16,776
634,2024-03-29,485
4027,2022-12-15,403
4694,2022-05-10,278
4021,2020-01-03,53
3426,2020-07-02,701
2834,2021-12-24,246
1646,2024-07-14,199
1704,2020-06-06,611
7606,2024-09-13,788
6952,2020-07-15,74
3915,2024-02-12,651
9658,2021-11-04,553
1107,2023-02-14,544
2881,2020-12-02,835
3562,2022-05-26,204
6391,2021-12-16,222
6315,2020-11-20,711
8115,2024-10-11,227
8913,2022-04-24,387
3272,2022-10-19,519
4940,2020-03-31,45
6966,2020-10-18,729
501,2023-06-03,915
9226,2023-03-28,794
8092,2022-08-31,75
5893,2023-08-15,869
7024,2024-07-12,859
763,2021-03-18,731
410,2022-04-27,440
8951,2024-04-16,979
3531,2024-09-18,952
4393,2023-10-27,17
7685,2022-03-26,562
6165,2020-05-12,828
3047,2022-11-26,645
6820,2022-12-15,890
6122,2022-11-13,465
4479,2020-04-01,197
2976,2020-05-13,342
6122,2024-01-29,172
7791,2023-08-01,887
4697,2022-07-01,851
3330,2024-06-28,247
5701,2020-03-14,693
2323,2021-07-26,837
3303,2020-10-10,115
6423,2023-10-07,135
8450,2023-03-06,359
5327,2023-08-13,210
5436,2023-04-24,748
3920,2020-09-20,636
713,2021-05-04,430
9647,2023-07-02,246
5273,2023-04-21,549
7969,2022-12-01,317
8760,2024-10-05,448
746,2020-03-29,181
4007,2020-02-27,668
3249,2023-11-12,900
5887,2023-04-19,909
9227,2024-11-03,204
3935,2020-12-15,376
7171,2021-05-29,543
1351,2022-05-29,620
1723,2024-08-22,679
7794,2020-07-24,889
4182,2020-02-06,280
5820,2024-09-12,68
1955,2021-08-18,618
5346,2021-03-15,617
5229,2020-02-20,73
1615,2021-03-19,59
9439,2024-07-25,703
2406,2023-05-04,406
795,2020-11-08,998
8416,2024-04-21,650
9159,2021-01-26,724
3347,2024-04-10,931
2669,2024-07-28,137
3472,2020-11-08,999
3044,2020-06-11,775
5209,2021-12-28,787
9216,2021-06-22,898
6145,2024-02-29,806
8760,2020-08-08,401
6794,2023-02-24,101
4558,2024-04-08,640
855,2020-08-30,733
1981,2021-10-02,114
9519,2023-10-18,317
9128,2020-11-06,400
3508,2020-11-29,598
5493,2020-04-03,220
8257,2021-04-16,247
28,2024-02-14,467
5665,2022-12-30,468
7115,2020-08-31,481
5080,2022-07-04,101
9329,2021-05-04,618
790,2021-10-25,59
9664,2024-02-29,354
3223,2023-11-06,623
6333,2024-04-20,245
